Origin,"Terminal Destination",Occurrences
GRU,MDZ,8
GRU,CMN,8
GRU,GYE,8
GRU,AUA,8
CCS,CTG,8
GRU,ROS,8
GRU,SFO,8
SAL,SFO,8
SAL,ATL,8
SAP,ATL,8
SAP,PTY,8
SAP,JFK,8
BOG,GDL,8
BOG,MUN,8
BOG,MVD,8
BOG,IAD,8
GRU,CTG,7
GRU,AUH,7
CCS,MAO,7
CCS,FCO,7
GRU,MDE,7
GRU,OPO,7
SAL,EWR,7
SAL,EZE,7
SAL,LIR,7
BOG,PTX,7
BOG,APO,7
BOG,TPP,7
BOG,MGA,7
BOG,PZO,7
GRU,CLO,6
GRU,CRD,6
GRU,ZRH,6
GRU,LPB,6
SAL,DCA,6
SAP,SJO,6
BOG,SFO,6
BOG,BGI,6
BOG,TGU,6
BOG,ANF,6
BOG,MTY,6
GRU,BHI,5
GRU,AFL,5
GRU,NQN,5
GRU,BRC,5
GRU,ATH,5
CCS,EWR,5
CCS,CLT,5
CCS,COR,5
GRU,DTW,5
CCS,CDG,5
GRU,FTE,5
GRU,CCP,5
SAL,CLT,5
SAL,DEN,5
BOG,CCP,5
BOG,PMC,5
BOG,SOM,5
BOG,IPC,5
BOG,PCL,5
GRU,ANF,4
GRU,CUZ,4
GRU,IKA,4
GRU,CPV,4
GRU,SJO,4
GRU,TPA,4
GRU,GVA,4
GRU,CUR,4
CCS,GUA,4
GRU,IZA,4
CCS,ATL,4
CCS,FRA,4
CCS,LFR,4
CCS,CZE,4
GRU,OPS,4
GRU,SLA,4
GRU,CLT,4
SAL,BWI,4
SAL,TZA,4
SAL,FRS,4
GRU,AKL,4
SAL,LAS,4
SAL,SCL,4
SAL,CTG,4
SAP,MEX,4
BOG,ARI,4
BOG,TIJ,4
BOG,BWI,4
BOG,CIX,4
BOG,ORD,4
BOG,LSC,4
BOG,MID,4
BOG,CUE,4
BOG,LSP,4
BOG,ZCO,4
BOG,DCA,4
GRU,DUS,3
GRU,CAW,3
GRU,BLA,3
GRU,PHL,3
GRU,TXL,3
GRU,CBB,3
GRU,ATM,3
CCS,MGA,3
GRU,MAB,3
CCS,YYZ,3
CCS,BAQ,3
CCS,GND,3
GRU,RAI,3
GRU,MOC,3
CCS,LET,3
GRU,UBA,3
GRU,BOM,3
CCS,ADZ,3
GRU,BOS,3
GRU,ICN,3
CCS,KIN,3
GRU,CFB,3
CCS,SMR,3
GRU,RGA,3
GRU,VIE,3
GRU,CPO,3
GRU,ORY,3
GRU,PMC,3
GRU,KWI,3
GRU,SJU,3
SAL,MCO,3
GRU,TGU,3
SAL,AQP,3
SAL,HKG,3
SAL,MSP,3
SAL,LGA,3
SAL,BGA,3
SAL,MAD,3
GRU,MSP,3
GRU,CMG,3
GRU,PNZ,3
GRU,HAM,3
SAP,MGA,3
SAP,LHR,3
SAP,PHL,3
BOG,AMS,3
BOG,SJE,3
BOG,AUS,3
BOG,BSC,3
BOG,IQQ,3
BOG,BRM,3
BOG,CNF,3
BOG,ASU,3
BOG,NAT,3
BOG,GYN,3
BOG,LMC,3
BOG,MSY,3
BOG,DXB,3
BOG,COR,3
BOG,CBB,3
BOG,MDW,3
BOG,SEA,3
BOG,JUL,3
BOG,TPA,3
BOG,DEN,3
BOG,TRU,3
BOG,CUL,3
BOG,LAS,3
BOG,YUL,3
BOG,LPD,3
BOG,TCQ,3
BOG,FOR,3
GRU,TFN,2
GRU,PAV,2
GRU,CTA,2
GRU,BSL,2
GRU,SDQ,2
GRU,EDI,2
GRU,LAS,2
GRU,CMH,2
GRU,GYD,2
CCS,SJU,2
GRU,LIN,2
GRU,STM,2
CCS,DUS,2
GRU,BJX,2
GRU,ADZ,2
CCS,LAS,2
CCS,BOS,2
CCS,BWI,2
CCS,AMS,2
CCS,DAV,2
CCS,SAP,2
GRU,GDL,2
GRU,POS,2
GRU,ARN,2
CCS,BCN,2
CCS,PEI,2
CCS,CUC,2
GRU,ANU,2
GRU,BAH,2
GRU,SAW,2
GRU,MRS,2
GRU,DAC,2
GRU,BRA,2
GRU,IPN,2
GRU,MCT,2
GRU,MZL,2
GRU,DME,2
CCS,MZL,2
GRU,LPA,2
CCS,LAX,2
CCS,SJO,2
CCS,IST,2
CCS,BGA,2
CCS,ORD,2
GRU,VGO,2
GRU,PDX,2
CCS,FNC,2
GRU,CKS,2
GRU,NAP,2
GRU,AYT,2
GRU,HAV,2
SAL,MSY,2
GRU,BRU,2
SAL,MTY,2
GRU,LUO,2
SAL,YUL,2
GRU,SSH,2
SAL,BOS,2
GRU,KIN,2
SAL,OKC,2
SAL,SJU,2
GRU,BGA,2
SAL,GIG,2
GRU,SAL,2
SAL,ELP,2
GRU,IQQ,2
SAL,SEA,2
SAL,SAT,2
SAL,POS,2
SAL,TUS,2
SAL,FCO,2
SAL,CUK,2
SAL,BAQ,2
GRU,BVB,2
GRU,RUH,2
SAL,TPA,2
SAL,BNA,2
SAL,DTW,2
SAL,TPE,2
SAL,PUJ,2
SAL,YYC,2
SAL,HPN,2
GRU,TUN,2
GRU,PDP,2
SAP,ORD,2
SAP,BOG,2
SAP,SFO,2
SAP,BZE,2
GRU,ADB,2
SAP,EWR,2
SAP,BWI,2
GRU,BOD,2
BOG,CUU,2
BOG,SAP,2
BOG,LOH,2
BOG,MDZ,2
BOG,YVR,2
BOG,PMI,2
BOG,OAX,2
BOG,ORY,2
BOG,SSA,2
BOG,AYP,2
BOG,FCO,2
BOG,PAP,2
BOG,HUU,2
BOG,IND,2
BOG,MBJ,2
BOG,FLN,2
BOG,TXL,2
BOG,TLV,2
BOG,ROS,2
BOG,GPS,2
BOG,BOS,2
BOG,SNC,2
BOG,POA,2
BOG,LRV,2
BOG,SDU,2
BOG,YYC,2
BOG,LGA,2
BOG,MAN,2
BOG,CJA,2
BOG,BSB,2
BOG,CHS,2
BOG,ISP,2
BOG,SLC,2
BOG,CPO,2
BOG,REC,2
GRU,MLE,1
GRU,REL,1
GRU,PBM,1
GRU,DUR,1
GRU,DWC,1
GRU,WAW,1
GRU,TZX,1
GRU,RAK,1
GRU,STN,1
GRU,VLC,1
GRU,EBL,1
GRU,LBB,1
GRU,FLL,1
GRU,RES,1
GRU,DAR,1
GRU,FPO,1
GRU,CRL,1
GRU,HDS,1
GRU,ADA,1
CCS,IAD,1
GRU,RCH,1
GRU,KBL,1
GRU,TER,1
GRU,SVQ,1
GRU,RBR,1
GRU,BJV,1
GRU,VLN,1
CCS,VGZ,1
GRU,MEA,1
CCS,DFW,1
CCS,SXM,1
CCS,TPA,1
CCS,AUC,1
CCS,GCM,1
GRU,BAQ,1
GRU,SAN,1
GRU,VRN,1
CCS,XAP,1
GRU,MGA,1
GRU,TRU,1
CCS,DAY,1
GRU,SAT,1
GRU,SID,1
GRU,PMY,1
CCS,PMI,1
GRU,MSY,1
CCS,MVD,1
GRU,BGY,1
GRU,TFF,1
CCS,GLA,1
CCS,BRU,1
GRU,ARI,1
GRU,NKG,1
CCS,YYC,1
CCS,VCE,1
CCS,AGU,1
CCS,ETR,1
CCS,LPB,1
CCS,TFN,1
GRU,SVO,1
CCS,BIO,1
CCS,PHX,1
GRU,LCG,1
CCS,PUU,1
CCS,ORY,1
CCS,TAB,1
CCS,IBZ,1
CCS,JAN,1
GRU,LYS,1
CCS,AGP,1
GRU,DIY,1
CCS,LPA,1
GRU,BLB,1
GRU,DCA,1
GRU,MTY,1
CCS,SIN,1
CCS,NAT,1
GRU,PEK,1
GRU,JAI,1
GRU,TGI,1
CCS,LGW,1
CCS,MTR,1
GRU,GVR,1
CCS,HAM,1
GRU,BEY,1
GRU,CUC,1
CCS,BUD,1
CCS,BLQ,1
GRU,LSC,1
GRU,SLL,1
CCS,ABQ,1
GRU,KIX,1
CCS,IQT,1
CCS,OPO,1
CCS,NAP,1
GRU,GSO,1
CCS,AXM,1
CCS,VLV,1
GRU,PHX,1
CCS,GDL,1
GRU,NTE,1
GRU,PIT,1
GRU,SAV,1
GRU,SIN,1
CCS,HOU,1
CCS,CMN,1
SAL,LOH,1
GRU,BGI,1
GRU,LGA,1
GRU,HRE,1
GRU,TIA,1
GRU,KTW,1
GRU,AGP,1
SAL,GRU,1
SAL,VLN,1
SAL,SJC,1
SAL,YTZ,1
SAL,CVG,1
GRU,VVC,1
SAL,PLJ,1
GRU,COK,1
GRU,BFS,1
GRU,BES,1
SAL,LHR,1
GRU,PVD,1
SAL,IQT,1
SAL,GCM,1
GRU,YHZ,1
GRU,HAJ,1
SAL,MEC,1
SAL,SDQ,1
GRU,BTH,1
GRU,TBT,1
SAL,AUA,1
GRU,DUB,1
SAL,SDR,1
SAL,TCO,1
SAL,AGU,1
SAL,MLM,1
SAL,ICT,1
GRU,MAN,1
GRU,TSF,1
GRU,UEL,1
GRU,YVR,1
GRU,SRE,1
SAL,MHT,1
SAL,BRC,1
GRU,TJL,1
GRU,KEF,1
SAL,PHL,1
GRU,CAB,1
SAL,AYP,1
SAL,CUZ,1
GRU,LCH,1
SAL,PHX,1
SAL,NRT,1
GRU,BGW,1
GRU,KRK,1
GRU,YUL,1
SAL,DXB,1
SAL,ABQ,1
SAL,PEK,1
GRU,KTM,1
SAL,SUX,1
GRU,SAP,1
SAL,BOB,1
GRU,NLA,1
GRU,FAO,1
GRU,CHS,1
SAL,STI,1
GRU,BKK,1
SAL,MBJ,1
GRU,DEN,1
GRU,MED,1
SAL,CUN,1
GRU,DRS,1
SAL,CRW,1
SAL,VVI,1
SAL,FRA,1
SAL,PIT,1
SAL,DAV,1
SAL,TUL,1
SAL,ZIH,1
GRU,ELQ,1
SAL,YVR,1
SAL,SJD,1
GRU,TJA,1
SAL,COR,1
GRU,HOU,1
GRU,BVH,1
GRU,NAS,1
SAL,SAN,1
GRU,CZL,1
GRU,CCJ,1
SAL,QRO,1
GRU,PZO,1
SAL,YMM,1
SAL,SLC,1
SAL,EYP,1
GRU,CPH,1
SAL,SDU,1
SAL,TRU,1
SAL,YHZ,1
GRU,HNL,1
GRU,ZAG,1
GRU,LWO,1
SAL,ADZ,1
SAL,PBC,1
SAL,GDL,1
GRU,LTN,1
SAL,SMF,1
GRU,GDN,1
SAL,MLU,1
GRU,BLQ,1
SAL,PSO,1
SAL,TYS,1
GRU,HOF,1
SAL,BDA,1
GRU,CGY,1
GRU,TLS,1
SAL,REX,1
SAL,ACA,1
GRU,JUL,1
SAL,VER,1
GRU,PUU,1
GRU,RSW,1
GRU,GBE,1
SAL,TRC,1
SAL,CJA,1
GRU,CGK,1
SAL,PDX,1
GRU,TLV,1
SAP,LIM,1
SAP,PHX,1
GRU,MII,1
SAP,DAY,1
GRU,CLE,1
SAP,SEA,1
SAP,TPA,1
SAP,TYR,1
GRU,LHE,1
GRU,CMB,1
SAP,GIG,1
SAP,CUC,1
SAP,TAM,1
SAP,CHS,1
SAP,HPN,1
SAP,UII,1
SAP,RIC,1
GRU,FNC,1
SAP,VVI,1
GRU,SMF,1
GRU,SOF,1
SAP,DME,1
SAP,IND,1
SAP,EDI,1
SAP,PBG,1
SAP,LGA,1
SAP,CLO,1
SAP,HAV,1
SAP,IAD,1
SAP,TPE,1
SAP,MAR,1
GRU,MKE,1
GRU,HOR,1
SAP,MSY,1
GRU,ZCO,1
GRU,URG,1
GRU,CGP,1
GRU,OLB,1
GRU,AQP,1
GRU,RNS,1
GRU,PVG,1
GRU,HND,1
GRU,CUL,1
GRU,CIA,1
GRU,ECN,1
GRU,HKG,1
GRU,PUQ,1
GRU,PMI,1
GRU,LGW,1
GRU,MRU,1
GRU,SMR,1
GRU,HOG,1
GRU,CJC,1
BOG,HAM,1
BOG,PUQ,1
BOG,BLQ,1
BOG,DOH,1
BOG,CPH,1
BOG,LEX,1
BOG,BJX,1
BOG,BRC,1
BOG,CJC,1
BOG,LUX,1
BOG,SNU,1
BOG,TUC,1
BOG,HOU,1
BOG,PBI,1
BOG,CVG,1
BOG,OSL,1
BOG,TLC,1
BOG,TBP,1
BOG,SGN,1
BOG,BNA,1
BOG,JTC,1
BOG,ZLO,1
BOG,CPE,1
BOG,DAV,1
BOG,TAM,1
BOG,JPA,1
BOG,DTW,1
BOG,BGY,1
BOG,JDO,1
BOG,PBM,1
BOG,ATA,1
BOG,LGQ,1
BOG,MEM,1
BOG,DUB,1
BOG,DGO,1
BOG,JAX,1
BOG,LIS,1
BOG,GLA,1
BOG,PAZ,1
BOG,MKE,1
BOG,OCC,1
BOG,ACA,1
BOG,CMH,1
BOG,CGN,1
BOG,KTW,1
BOG,MRU,1
BOG,FRS,1
BOG,TRC,1
BOG,ICN,1
BOG,SYR,1
BOG,POS,1
BOG,VIX,1
BOG,ACR,1
BOG,HPN,1
BOG,MXL,1
BOG,PVR,1
BOG,CLE,1
BOG,YQB,1
BOG,CEN,1
BOG,NAP,1
BOG,CVM,1
BOG,PHX,1
BOG,SJD,1
BOG,PJM,1
BOG,SDF,1
BOG,BBA,1
BOG,KUT,1
BOG,ROC,1
BOG,CUM,1
BOG,TLS,1
BOG,YEG,1
BOG,SVI,1
BOG,MUC,1
BOG,KEF,1
BOG,NTE,1
BOG,MCZ,1
BOG,HND,1
BOG,SMF,1
BOG,ZCL,1
BOG,CMI,1
BOG,DUS,1
BOG,SYD,1
BOG,PDS,1
BOG,FNC,1
BOG,LTX,1
BOG,JNB,1
BOG,PHL,1
BOG,BDL,1
BOG,RNG,1
BOG,VCP,1
BOG,BTR,1
BOG,BIO,1
BOG,FUK,1
BOG,MXP,1
BOG,HMO,1
BOG,ALB,1
BOG,GVA,1
BOG,SAT,1
BOG,TGZ,1
BOG,SLZ,1
BOG,KIN,1
BOG,CME,1
BOG,NRT,1
BOG,BZE,1
BOG,USH,1
BOG,STL,1
BOG,IGR,1
