Origin,"Terminal Destination",Occurrences
SAL,TRU,2
BOG,POA,2
SAL,EZE,2
SAL,AUS,2
BOG,MZT,2
SAL,PVR,2
SAL,GRU,2
SAL,PAC,2
BOG,REC,2
BOG,HUU,2
SAL,TPA,2
BOG,YVR,2
BOG,MBJ,2
SAL,TPE,2
SAL,PCL,2
BOG,BJX,2
SAL,CUZ,2
BOG,LMC,2
SAL,HPN,2
SAL,DAV,2
BOG,CJA,2
SAL,ICN,2
BOG,TME,2
BOG,BWI,2
GRU,NAP,2
GRU,IEV,2
GRU,BOM,2
GRU,TFF,2
GRU,IND,2
GRU,LSC,2
GRU,BAH,2
GRU,PLS,2
GRU,LPA,2
GRU,CGN,2
GRU,LGA,2
GRU,CAW,2
GRU,TLL,2
GRU,MLE,2
GRU,SAP,2
GRU,LED,2
GRU,MED,2
GRU,KRK,2
BOG,IST,2
GRU,POS,2
GRU,GOT,2
GRU,HEL,2
BOG,ARI,2
GRU,SJU,2
GRU,MOC,2
GRU,LUO,2
GRU,DCA,2
GRU,DUR,2
GRU,MRU,2
GRU,ADB,2
BOG,JAN,2
GRU,SFN,2
GRU,USH,2
GRU,URG,2
GRU,ARN,2
GRU,JAX,2
BOG,GCM,2
GRU,AMM,2
GRU,STI,2
BOG,CUL,2
GRU,IKA,2
GRU,KWI,2
GRU,LOS,2
GRU,SIN,2
GRU,TFN,2
GRU,CAB,2
GRU,ATM,2
GRU,TJL,2
GRU,MSP,2
GRU,ORY,2
GRU,MGA,2
GRU,ADZ,2
GRU,SEA,2
GRU,SAT,2
GRU,PEI,2
GRU,TGU,2
GRU,PVG,2
CCS,GRX,1
CCS,ASU,1
CCS,OPO,1
CCS,MCI,1
CCS,UIB,1
CCS,GRZ,1
CCS,SOF,1
CCS,MAA,1
CCS,JAX,1
BOG,SJT,1
CCS,YUL,1
CCS,BWI,1
CCS,CUL,1
CCS,MDW,1
CCS,ADZ,1
CCS,VUP,1
CCS,DCA,1
CCS,EOH,1
CCS,PSO,1
CCS,MZL,1
BOG,HEL,1
CCS,IBE,1
CCS,MTY,1
CCS,TXL,1
BOG,BGY,1
CCS,HOG,1
CCS,PMO,1
BOG,LCY,1
CCS,GCM,1
CCS,CUC,1
CCS,IAD,1
CCS,AUH,1
CCS,CWB,1
CCS,NAS,1
BOG,HMO,1
CCS,CTA,1
BOG,PUQ,1
BOG,LAP,1
CCS,VVC,1
CCS,CZM,1
CCS,ZCO,1
CCS,ANU,1
CCS,IBZ,1
CCS,OVD,1
BOG,CAI,1
CCS,TFN,1
BOG,NLD,1
CCS,PMI,1
CCS,BGA,1
BOG,OAX,1
BOG,SFD,1
CCS,DAL,1
CCS,LPB,1
BOG,DUS,1
BOG,LTX,1
CCS,PEK,1
BOG,MPL,1
CCS,CGB,1
BOG,SJD,1
CCS,DUB,1
CCS,VGO,1
BOG,ZRH,1
CCS,STL,1
CCS,DEL,1
BOG,MEM,1
BOG,POS,1
CCS,ORY,1
CCS,POA,1
BOG,SEA,1
CCS,DOU,1
CCS,EDI,1
CCS,DUS,1
CCS,PSA,1
BOG,CTM,1
CCS,COR,1
CCS,DTW,1
BOG,STI,1
SAP,DTW,1
SAP,LAX,1
BOG,BEL,1
SAP,ORD,1
SAP,CLO,1
BOG,BRM,1
SAP,PHL,1
SAP,IAD,1
SAP,YYZ,1
SAP,SYR,1
SAP,MDW,1
SAP,JAX,1
BOG,MSP,1
SAP,FRA,1
SAP,DUS,1
BOG,MTT,1
SAP,GJA,1
SAP,UIO,1
SAP,EWR,1
SAP,FNT,1
SAP,SJU,1
SAP,LHR,1
SAP,CLT,1
SAP,LIR,1
BOG,MCZ,1
SAP,NSB,1
BOG,GVA,1
SAP,SDQ,1
SAP,MUC,1
SAP,DEN,1
BOG,ISP,1
SAL,MFE,1
SAL,POA,1
BOG,SCY,1
SAL,DAY,1
SAL,CIX,1
SAL,OKC,1
SAL,CRW,1
SAL,SYQ,1
SAL,PIU,1
BOG,CPH,1
SAL,PVG,1
SAL,SAT,1
SAL,RDM,1
SAL,SMF,1
SAL,MEM,1
BOG,HKG,1
SAL,TIJ,1
SAL,GCM,1
SAL,SVQ,1
SAL,LOH,1
SAL,ALB,1
SAL,DXB,1
SAL,PAP,1
SAL,NOB,1
SAL,ACA,1
SAL,BCN,1
BOG,LPA,1
SAL,MCT,1
SAL,ASU,1
SAL,YEG,1
SAL,MDW,1
SAL,YUL,1
SAL,MCI,1
SAL,FRA,1
SAL,TUL,1
SAL,OTP,1
BOG,BGI,1
SAL,BGI,1
SAL,LHR,1
SAL,SJU,1
SAL,HAM,1
SAL,CJA,1
BOG,SYR,1
SAL,REC,1
SAL,BLA,1
BOG,BHD,1
BOG,ANS,1
SAL,YYC,1
SAL,BPT,1
BOG,FCO,1
SAL,SLC,1
SAL,TXL,1
SAL,BGA,1
SAL,HKG,1
SAL,GDL,1
SAL,SHV,1
SAL,CLE,1
BOG,TRC,1
BOG,STL,1
SAL,ISP,1
BOG,BLQ,1
SAL,LCH,1
BOG,CNF,1
SAL,HOB,1
BOG,ARN,1
BOG,PXM,1
SAL,CUK,1
SAL,IQT,1
SAL,COR,1
BOG,ICN,1
SAL,NGO,1
SAL,DGO,1
SAL,YVR,1
SAL,CLQ,1
SAL,RDU,1
SAL,DUB,1
SAL,BTR,1
SAL,MEC,1
BOG,PVR,1
SAL,CTG,1
SAL,MSY,1
BOG,MLM,1
BOG,VER,1
SAL,SAN,1
BOG,BDA,1
SAL,VKO,1
SAL,SVO,1
SAL,OAX,1
SAL,OGG,1
SAL,YXU,1
SAL,YOW,1
SAL,VLN,1
BOG,ORY,1
BOG,ADD,1
BOG,PRG,1
BOG,VCP,1
GRU,OAL,1
BOG,SPR,1
BOG,CME,1
GRU,HND,1
BOG,ORK,1
BOG,TTN,1
GRU,SEZ,1
GRU,BWI,1
GRU,KBL,1
BOG,CLQ,1
GRU,TUC,1
GRU,NAS,1
BOG,CJC,1
GRU,VSA,1
GRU,AUX,1
GRU,MCI,1
GRU,BUF,1
GRU,LYS,1
BOG,MXL,1
GRU,GRJ,1
GRU,MTY,1
GRU,KIV,1
BOG,SNU,1
GRU,ISB,1
BOG,CWB,1
GRU,GOA,1
BOG,HUX,1
GRU,CPO,1
BOG,HPN,1
GRU,CJC,1
BOG,TPA,1
GRU,EDI,1
BOG,NCL,1
GRU,KHI,1
BOG,TLS,1
BOG,VSA,1
GRU,DME,1
GRU,SOF,1
BOG,RDU,1
GRU,SSG,1
BOG,PNS,1
GRU,CLT,1
GRU,HKG,1
GRU,GVR,1
GRU,PHL,1
GRU,DKR,1
GRU,ASR,1
GRU,HNL,1
BOG,VKO,1
BOG,LAS,1
BOG,SAN,1
BOG,BZE,1
GRU,KUL,1
BOG,TYR,1
GRU,AGP,1
GRU,SMR,1
GRU,GEO,1
GRU,EVN,1
BOG,VIX,1
BOG,PVG,1
BOG,CGB,1
GRU,CAI,1
GRU,YTZ,1
BOG,VIE,1
GRU,PVR,1
GRU,CFE,1
BOG,DRS,1
BOG,TIJ,1
GRU,SFB,1
GRU,HOU,1
GRU,GRR,1
GRU,BUD,1
BOG,OTP,1
GRU,EBB,1
GRU,ORF,1
BOG,YQR,1
GRU,LTN,1
GRU,MTR,1
GRU,PBM,1
GRU,DEN,1
GRU,PRG,1
GRU,DAV,1
GRU,FUE,1
BOG,RIC,1
GRU,JAU,1
GRU,EIN,1
BOG,VGO,1
BOG,PEM,1
BOG,BBA,1
BOG,LOH,1
GRU,DUB,1
GRU,PER,1
GRU,MDT,1
BOG,TLV,1
BOG,IGR,1
GRU,BES,1
GRU,NCE,1
GRU,PEK,1
BOG,CUU,1
GRU,LHE,1
GRU,BDL,1
GRU,SAL,1
BOG,PCL,1
GRU,NTE,1
GRU,SXF,1
BOG,JAX,1
BOG,DUB,1
GRU,MZL,1
GRU,MAA,1
BOG,CHX,1
BOG,NEV,1
GRU,CUR,1
BOG,ABJ,1
GRU,LCG,1
GRU,TUN,1
GRU,RUH,1
GRU,CKS,1
GRU,COK,1
BOG,MUC,1
GRU,CCP,1
BOG,SAP,1
BOG,WAW,1
GRU,SCQ,1
GRU,MUB,1
BOG,BRU,1
GRU,MDW,1
GRU,PMY,1
GRU,SVO,1
BOG,JAU,1
GRU,TZX,1
GRU,BZE,1
BOG,GRX,1
GRU,SVQ,1
BOG,CJS,1
BOG,LRV,1
GRU,HTY,1
BOG,ZIH,1
GRU,ANC,1
GRU,VLN,1
GRU,EBL,1
BOG,FRS,1
BOG,PBC,1
BOG,BSB,1
GRU,LUX,1
GRU,PUQ,1
BOG,VNO,1
GRU,JED,1
GRU,AXM,1
GRU,BEY,1
GRU,SLA,1
GRU,IBZ,1
GRU,PEW,1
GRU,WAW,1
GRU,EZS,1
GRU,PNZ,1
GRU,YYC,1
GRU,YXE,1
GRU,TXF,1
GRU,DEL,1
GRU,BAQ,1
GRU,PAV,1
GRU,VKO,1
GRU,ICN,1
GRU,CLE,1
GRU,BGA,1
GRU,IQQ,1
GRU,ELH,1
GRU,HAV,1
GRU,LET,1
GRU,EVV,1
GRU,BVB,1
GRU,KRT,1
GRU,DNZ,1
GRU,CUU,1
GRU,CTU,1
GRU,CJS,1
GRU,EOH,1
GRU,MLI,1
GRU,MIG,1
GRU,OSL,1
GRU,LCY,1
GRU,AYT,1
GRU,RTM,1
GRU,JPR,1
GRU,FRS,1
GRU,PAP,1
GRU,XRY,1
GRU,CAY,1
GRU,HAJ,1
GRU,TBS,1
GRU,ARI,1
GRU,MBJ,1
GRU,IXE,1
GRU,RGA,1
GRU,LVI,1
GRU,ADL,1
GRU,RSW,1
GRU,BBA,1
GRU,ALG,1
GRU,AUS,1
GRU,GDL,1
